operator_id,total_calls,missed_rate_row,mean_wait,outgoing_calls,ineff_score,priority
937862.0,501,0.34065934065934067,118.02197802197803,61,0.5097069597069597,HIGH
936324.0,162,0.325,94.725,27,0.5097069597069597,MEDIUM
927916.0,635,0.3333333333333333,126.5072463768116,49,0.5076465201465201,MEDIUM
947818.0,52,0.35294117647058826,35.588235294117645,12,0.5070054945054945,MEDIUM
937860.0,1771,0.28888888888888886,392.75555555555553,49,0.5065934065934066,MEDIUM
913938.0,5657,0.3148148148148148,340.38271604938274,78,0.505540293040293,MEDIUM
937888.0,1233,0.3137254901960784,273.02941176470586,64,0.5052197802197802,MEDIUM
944764.0,645,0.2916666666666667,163.54166666666666,27,0.5048076923076923,LOW
919554.0,1360,0.1595744680851064,464.32978723404256,10,0.5043040293040293,MEDIUM
937868.0,345,0.34177215189873417,91.0886075949367,54,0.5036630036630036,MEDIUM
940630.0,2280,0.25,178.484375,13,0.5036172161172161,LOW
926490.0,155,0.38181818181818183,45.32727272727273,46,0.5034798534798535,MEDIUM
940588.0,2459,0.2987012987012987,111.28571428571429,18,0.5032051282051282,LOW
918436.0,905,0.2777777777777778,224.77777777777777,30,0.5028846153846154,LOW
907180.0,87,0.4117647058823529,28.91176470588235,34,0.5016025641025641,MEDIUM
944216.0,435,0.32038834951456313,122.51456310679612,39,0.4997252747252747,MEDIUM
896708.0,240,0.3055555555555556,106.08333333333333,25,0.4981684981684982,MEDIUM
890404.0,2066,0.3515625,127.0703125,169,0.497985347985348,HIGH
895774.0,131,0.36585365853658536,43.26829268292683,35,0.4976190476190476,MEDIUM
921814.0,100,0.38461538461538464,29.153846153846153,20,0.49757326007326,MEDIUM
907178.0,214,0.4057971014492754,38.57971014492754,66,0.49583333333333335,MEDIUM
917852.0,1542,0.3374233128834356,131.60122699386503,110,0.4949633699633699,HIGH
911138.0,316,0.06557377049180328,101.50819672131148,0,0.49413919413919416,LOW
940442.0,576,0.345679012345679,66.25925925925925,52,0.4934981684981685,MEDIUM
906412.0,354,0.4270833333333333,36.03125,81,0.493040293040293,MEDIUM
962268.0,151,0.30303030303030304,83.24242424242425,20,0.49249084249084246,MEDIUM
937752.0,2253,0.29357798165137616,353.9908256880734,66,0.49230769230769234,MEDIUM
937708.0,955,0.3137254901960784,208.4313725490196,68,0.49221611721611724,HIGH
924940.0,223,0.38666666666666666,46.53333333333333,69,0.4897893772893773,MEDIUM
930594.0,56,0.3448275862068966,43.37931034482759,28,0.48951465201465205,MEDIUM
898920.0,79,0.14285714285714285,199.42857142857142,5,0.4890567765567766,LOW
890402.0,1928,0.3445378151260504,121.63025210084034,163,0.48763736263736257,HIGH
932304.0,58,0.3333333333333333,45.904761904761905,19,0.4875,MEDIUM
924948.0,282,0.36363636363636365,62.05050505050505,85,0.485989010989011,MEDIUM
889754.0,1853,0.33488372093023255,128.94883720930233,139,0.48562271062271056,MEDIUM
919794.0,1348,0.0425531914893617,823.6170212765958,10,0.48479853479853485,MEDIUM
905564.0,816,0.3915094339622642,55.698113207547166,180,0.48479853479853474,MEDIUM
902532.0,1216,0.319672131147541,185.47540983606558,85,0.4847069597069597,HIGH
896428.0,259,0.32608695652173914,69.21739130434783,35,0.482967032967033,MEDIUM
918986.0,2336,0.31125827814569534,261.34437086092714,100,0.4828754578754579,MEDIUM
937760.0,1113,0.3047619047619048,183.66666666666666,64,0.4818681318681319,HIGH
939370.0,1020,0.23376623376623376,245.9090909090909,30,0.48141025641025637,MEDIUM
924946.0,56,0.3448275862068966,37.0,23,0.4809065934065934,MEDIUM
887276.0,1421,0.3494809688581315,94.04498269896193,215,0.48040293040293036,MEDIUM
921306.0,1067,0.3161764705882353,178.875,84,0.48021978021978023,HIGH
900746.0,77,0.3548387096774194,30.93548387096774,20,0.4797619047619047,MEDIUM
924954.0,140,0.36666666666666664,41.45,46,0.4796703296703297,MEDIUM
958434.0,168,0.3404255319148936,46.234042553191486,35,0.47930402930402927,MEDIUM
890406.0,1821,0.34156378600823045,109.06995884773663,159,0.4791208791208791,HIGH
911136.0,240,0.019230769230769232,91.65384615384616,0,0.4787545787545788,LOW
971102.0,78,0.0,274.0,0,0.47870879120879123,LOW
929228.0,92,0.35294117647058826,37.588235294117645,33,0.4782509157509157,MEDIUM
937604.0,63,0.4358974358974359,19.666666666666668,34,0.47811355311355314,MEDIUM
944226.0,336,0.31313131313131315,109.8989898989899,45,0.47802197802197804,MEDIUM
944218.0,451,0.3137254901960784,119.73529411764706,49,0.4774725274725275,MEDIUM
882684.0,1364,0.3333333333333333,128.01818181818183,113,0.47742673992673995,MEDIUM
937750.0,107,0.3125,55.09375,17,0.4771978021978022,MEDIUM
940432.0,322,0.30434782608695654,74.65217391304348,28,0.4762362637362637,MEDIUM
903292.0,346,0.17391304347826086,229.3913043478261,14,0.476007326007326,LOW
907502.0,263,0.03076923076923077,81.03076923076924,0,0.4757326007326007,LOW
906404.0,1272,0.33136094674556216,152.5147928994083,119,0.47445054945054943,MEDIUM
899250.0,1979,0.32644628099173556,172.06198347107437,152,0.4735347985347985,HIGH
903254.0,1845,0.3333333333333333,131.47325102880657,168,0.4731227106227106,HIGH
944220.0,561,0.3114754098360656,130.74590163934425,60,0.4718864468864469,MEDIUM
919790.0,1818,0.046511627906976744,696.5116279069767,15,0.47097069597069596,MEDIUM
892538.0,135,0.25925925925925924,106.70370370370371,20,0.4706043956043956,MEDIUM
937788.0,669,0.3076923076923077,133.71428571428572,62,0.46913919413919414,HIGH
944644.0,177,0.32075471698113206,62.075471698113205,37,0.46913919413919414,MEDIUM
905574.0,479,0.4146341463414634,32.78048780487805,119,0.46813186813186813,MEDIUM
910520.0,227,0.3392857142857143,53.232142857142854,56,0.46597985347985343,MEDIUM
937810.0,407,0.32323232323232326,92.1010101010101,63,0.46483516483516485,MEDIUM
891166.0,275,0.37623762376237624,43.99009900990099,101,0.46474358974358976,MEDIUM
913788.0,1860,0.3157894736842105,158.76315789473685,117,0.4645146520146519,HIGH
912296.0,687,0.33587786259541985,63.76335877862596,83,0.46327838827838824,MEDIUM
906408.0,370,0.27941176470588236,121.0,38,0.4613553113553114,MEDIUM
934534.0,133,0.04878048780487805,59.73170731707317,0,0.4607142857142857,LOW
903318.0,1646,0.3238095238095238,133.92380952380952,147,0.46034798534798527,MEDIUM
906410.0,265,0.2,129.66,14,0.45998168498168496,MEDIUM
923528.0,802,0.3181818181818182,114.32575757575758,82,0.4597985347985348,MEDIUM
925828.0,646,0.3302752293577982,84.85321100917432,73,0.45952380952380956,MEDIUM
901178.0,358,0.27450980392156865,65.11764705882354,18,0.45929487179487183,MEDIUM
954750.0,296,0.21951219512195122,142.5121951219512,23,0.45796703296703295,LOW
960620.0,143,0.2727272727272727,68.54545454545455,20,0.45705128205128204,MEDIUM
948182.0,627,0.2857142857142857,136.98809523809524,53,0.4562728937728937,MEDIUM
937962.0,117,0.0975609756097561,47.5609756097561,0,0.45476190476190476,LOW
932836.0,346,0.3465346534653465,51.148514851485146,89,0.4538919413919414,MEDIUM
911140.0,75,0.05555555555555555,54.583333333333336,0,0.45370879120879126,LOW
944210.0,184,0.1794871794871795,144.02564102564102,16,0.4533424908424909,LOW
901884.0,2846,0.33045977011494254,124.14367816091954,246,0.4531135531135531,MEDIUM
896536.0,208,0.02631578947368421,57.44736842105263,0,0.4521062271062271,LOW
939478.0,127,0.3333333333333333,37.24444444444445,31,0.44949633699633695,MEDIUM
910540.0,169,0.015873015873015872,56.19047619047619,0,0.4478021978021978,LOW
891158.0,305,0.3669724770642202,42.26605504587156,109,0.44761904761904764,MEDIUM
937812.0,397,0.30337078651685395,85.58426966292134,56,0.4468406593406593,MEDIUM
940438.0,489,0.3132530120481928,70.40963855421687,57,0.44487179487179485,MEDIUM
907986.0,502,0.3875,30.275,79,0.4430402930402931,MEDIUM
937762.0,327,0.3106796116504854,83.0,68,0.44285714285714284,MEDIUM
937960.0,227,0.0392156862745098,49.88235294117647,0,0.4427655677655678,LOW
912010.0,146,0.037037037037037035,49.333333333333336,0,0.44120879120879125,LOW
937980.0,236,0.25,82.11538461538461,30,0.4376831501831502,MEDIUM
909134.0,221,0.09210526315789473,100.63157894736842,6,0.43763736263736264,LOW
925826.0,708,0.3025210084033613,89.19327731092437,77,0.434981684981685,MEDIUM
905932.0,398,0.37398373983739835,32.72357723577236,96,0.43489010989010984,MEDIUM
918452.0,327,0.39215686274509803,29.666666666666668,102,0.4344322344322344,MEDIUM
959312.0,214,0.2647058823529412,55.64705882352941,20,0.43420329670329666,MEDIUM
937958.0,303,0.10714285714285714,37.767857142857146,0,0.43342490842490844,LOW
943066.0,293,0.30303030303030304,59.34848484848485,48,0.43159340659340656,MEDIUM
937864.0,109,0.23333333333333334,50.666666666666664,11,0.4294871794871795,MEDIUM
924930.0,268,0.32978723404255317,56.59574468085106,80,0.42948717948717946,MEDIUM
889410.0,1568,0.31679389312977096,85.35496183206106,176,0.4284798534798535,MEDIUM
944476.0,220,0.11428571428571428,82.82857142857142,7,0.42847985347985346,LOW
936514.0,83,0.027777777777777776,43.361111111111114,0,0.4275641025641026,LOW
890618.0,357,0.2857142857142857,71.45238095238095,50,0.4269688644688645,MEDIUM
940460.0,86,0.34375,25.84375,32,0.4248168498168498,MEDIUM
908958.0,1142,0.21153846153846154,186.37820512820514,56,0.4246336996336996,MEDIUM
937782.0,55,0.3333333333333333,27.80952380952381,26,0.42403846153846153,MEDIUM
900892.0,1381,0.3218390804597701,69.86973180076629,168,0.42293956043956044,MEDIUM
921116.0,122,0.3392857142857143,33.857142857142854,56,0.42284798534798534,MEDIUM
920732.0,295,0.2714285714285714,68.94285714285714,44,0.4228021978021978,MEDIUM
922428.0,260,0.32432432432432434,46.770270270270274,57,0.42280219780219774,MEDIUM
906394.0,616,0.34328358208955223,41.03731343283582,111,0.42216117216117216,MEDIUM
900354.0,708,0.3170731707317073,65.04878048780488,111,0.4217948717948718,MEDIUM
882680.0,109,0.06521739130434782,37.108695652173914,0,0.4214285714285715,LOW
938614.0,74,0.3076923076923077,28.5,11,0.4214285714285714,MEDIUM
888868.0,77,0.2647058823529412,46.529411764705884,19,0.4212912087912088,MEDIUM
919552.0,1309,0.09090909090909091,356.1322314049587,45,0.42092490842490843,MEDIUM
937732.0,325,0.30337078651685395,54.26966292134831,51,0.41909340659340655,MEDIUM
901350.0,111,0.0,76.72222222222223,0,0.41881868131868133,LOW
900790.0,105,0.2692307692307692,42.38461538461539,18,0.41703296703296705,MEDIUM
920902.0,80,0.125,77.625,10,0.41689560439560436,MEDIUM
887802.0,145,0.3492063492063492,28.857142857142858,55,0.4158424908424908,MEDIUM
896016.0,377,0.3836477987421384,27.754716981132077,125,0.4148351648351648,MEDIUM
956480.0,90,0.0,68.0,0,0.41332417582417585,LOW
929876.0,129,0.3283582089552239,36.343283582089555,48,0.4103479853479854,MEDIUM
924958.0,273,0.33636363636363636,36.945454545454545,92,0.41034798534798533,MEDIUM
924950.0,343,0.32231404958677684,51.553719008264466,101,0.41007326007326006,MEDIUM
920852.0,505,0.2962962962962963,57.75,65,0.4085164835164835,MEDIUM
958440.0,90,0.3333333333333333,22.904761904761905,21,0.4078296703296703,MEDIUM
912252.0,311,0.3148148148148148,49.51851851851852,79,0.4070970695970696,MEDIUM
891906.0,77,0.0,61.90909090909091,0,0.40645604395604396,LOW
890228.0,109,0.30612244897959184,39.3469387755102,43,0.40641025641025635,MEDIUM
900826.0,648,0.3,67.79444444444445,130,0.4028388278388278,MEDIUM
936110.0,168,0.0,58.8,0,0.40233516483516485,LOW
919792.0,913,0.08181818181818182,235.46363636363637,46,0.40164835164835166,LOW
911310.0,525,0.21782178217821782,74.66336633663366,40,0.39954212454212457,MEDIUM
915358.0,277,0.34782608695652173,27.44927536231884,69,0.398992673992674,MEDIUM
922474.0,322,0.3,43.8,50,0.3978937728937728,MEDIUM
910018.0,133,0.0,56.08771929824562,0,0.3973901098901099,LOW
892532.0,176,0.2692307692307692,51.333333333333336,45,0.3964285714285714,MEDIUM
955032.0,74,0.25,36.32142857142857,16,0.393452380952381,MEDIUM
895576.0,80,0.021739130434782608,30.717391304347824,0,0.39230769230769236,LOW
961770.0,82,0.0,52.35294117647059,0,0.39217032967032966,LOW
898892.0,102,0.28,42.28,40,0.391941391941392,MEDIUM
951506.0,261,0.22580645161290322,62.25806451612903,44,0.3914835164835165,MEDIUM
895574.0,99,0.02040816326530612,30.714285714285715,0,0.39143772893772893,LOW
914238.0,374,0.2564102564102564,47.35897435897436,39,0.390018315018315,LOW
893420.0,245,0.16455696202531644,64.35443037974683,26,0.3891941391941392,MEDIUM
924956.0,106,0.27450980392156865,36.490196078431374,30,0.38869047619047614,MEDIUM
958432.0,188,0.2727272727272727,44.74545454545454,44,0.3876373626373626,MEDIUM
924960.0,303,0.3333333333333333,35.197278911564624,116,0.3868589743589744,MEDIUM
904204.0,64,0.2222222222222222,44.18518518518518,23,0.385485347985348,MEDIUM
909910.0,344,0.36923076923076925,24.338461538461537,130,0.3852564102564102,MEDIUM
935348.0,363,0.3076923076923077,38.56043956043956,65,0.38379120879120876,MEDIUM
908960.0,872,0.17647058823529413,111.09411764705882,54,0.3837454212454212,MEDIUM
920982.0,61,0.0,47.375,0,0.3836538461538461,LOW
920838.0,256,0.275,47.775,55,0.3832417582417582,MEDIUM
920728.0,312,0.21518987341772153,57.43037974683544,40,0.3802197802197802,MEDIUM
906680.0,385,0.22388059701492538,78.16417910447761,70,0.37957875457875456,MEDIUM
915360.0,287,0.3493975903614458,24.06024096385542,83,0.37925824175824174,MEDIUM
920706.0,252,0.27058823529411763,46.917647058823526,53,0.37857142857142856,MEDIUM
898422.0,101,0.25925925925925924,29.85185185185185,16,0.3781135531135531,MEDIUM
905862.0,113,0.09302325581395349,29.53488372093023,1,0.37783882783882783,LOW
891988.0,944,0.2677595628415301,64.7103825136612,115,0.37710622710622715,MEDIUM
900194.0,110,0.22857142857142856,41.042857142857144,29,0.37637362637362637,MEDIUM
929884.0,59,0.14285714285714285,47.607142857142854,15,0.3745879120879121,MEDIUM
906400.0,606,0.30120481927710846,44.5722891566265,121,0.36996336996336987,MEDIUM
880020.0,54,0.3181818181818182,15.181818181818182,14,0.36804029304029307,MEDIUM
906416.0,88,0.23076923076923078,39.41025641025641,33,0.3671703296703297,MEDIUM
900352.0,558,0.2565789473684211,55.98684210526316,91,0.36565934065934064,MEDIUM
932798.0,133,0.1951219512195122,31.5609756097561,10,0.3641941391941391,MEDIUM
938612.0,211,0.19047619047619047,40.76190476190476,22,0.36378205128205127,LOW
921062.0,128,0.07317073170731707,34.0,4,0.360485347985348,LOW
896012.0,270,0.014925373134328358,24.044776119402986,0,0.35943223443223443,LOW
912722.0,607,0.33175355450236965,31.459715639810426,160,0.359065934065934,MEDIUM
920726.0,120,0.25925925925925924,30.314814814814813,31,0.35705128205128206,MEDIUM
920666.0,509,0.22608695652173913,53.65217391304348,68,0.3561355311355311,MEDIUM
891946.0,52,0.2,31.733333333333334,16,0.35604395604395606,MEDIUM
903312.0,199,0.16666666666666666,42.392857142857146,26,0.35544871794871796,MEDIUM
946582.0,77,0.28,20.96,15,0.35512820512820514,MEDIUM
924928.0,92,0.1875,43.041666666666664,31,0.35398351648351645,MEDIUM
906396.0,569,0.25735294117647056,49.6985294117647,101,0.3535714285714286,MEDIUM
920720.0,347,0.22330097087378642,50.650485436893206,64,0.35357142857142854,MEDIUM
940440.0,60,0.16666666666666666,29.083333333333332,8,0.3527930402930403,MEDIUM
890582.0,181,0.2465753424657534,30.71232876712329,29,0.3518315018315018,MEDIUM
904044.0,144,0.19117647058823528,35.205882352941174,22,0.3496336996336996,MEDIUM
907442.0,93,0.28,31.08,50,0.3476190476190476,MEDIUM
905930.0,487,0.296875,34.0078125,92,0.3467948717948718,MEDIUM
893402.0,424,0.13178294573643412,54.627906976744185,38,0.3467032967032967,MEDIUM
951492.0,196,0.234375,38.078125,49,0.34450549450549456,MEDIUM
905570.0,102,0.3111111111111111,22.822222222222223,45,0.3434065934065934,MEDIUM
900894.0,342,0.2887323943661972,34.79577464788732,96,0.3424908424908425,MEDIUM
924952.0,118,0.25,33.78333333333333,47,0.34116300366300367,MEDIUM
937956.0,902,0.14705882352941177,17.66176470588235,1,0.3395604395604396,LOW
906398.0,107,0.22033898305084745,31.576271186440678,31,0.33910256410256406,MEDIUM
936984.0,75,0.0,30.257142857142856,0,0.3375,LOW
940434.0,282,0.2537313432835821,30.34328358208955,46,0.33507326007326005,MEDIUM
900592.0,406,0.2,39.87777777777778,47,0.3323260073260073,MEDIUM
923250.0,182,0.0,109.43478260869566,23,0.3318223443223443,LOW
926184.0,74,0.13793103448275862,30.517241379310345,13,0.3315018315018315,MEDIUM
888532.0,218,0.31521739130434784,24.347826086956523,83,0.3301282051282051,MEDIUM
916618.0,175,0.16129032258064516,36.145161290322584,30,0.3295787545787545,MEDIUM
940458.0,96,0.14893617021276595,31.638297872340427,25,0.3226190476190476,MEDIUM
904038.0,729,0.22346368715083798,42.77653631284916,96,0.32252747252747255,MEDIUM
897872.0,57,0.3125,11.84375,28,0.3213369963369963,MEDIUM
958672.0,55,0.3076923076923077,11.038461538461538,26,0.32005494505494503,MEDIUM
907224.0,387,0.2929936305732484,30.044585987261147,133,0.31987179487179485,MEDIUM
918390.0,262,0.15584415584415584,53.0,77,0.31959706959706957,MEDIUM
917856.0,81,0.2857142857142857,17.542857142857144,33,0.31506410256410255,MEDIUM
940456.0,59,0.2972972972972973,11.027027027027026,22,0.3143315018315018,MEDIUM
952734.0,452,0.0,24.95,0,0.31387362637362637,LOW
887278.0,328,0.23148148148148148,34.333333333333336,82,0.31163003663003663,MEDIUM
958444.0,78,0.22727272727272727,19.727272727272727,22,0.30966117216117217,MEDIUM
895578.0,64,0.0,23.375,0,0.3070054945054945,LOW
888536.0,60,0.24242424242424243,20.848484848484848,31,0.30457875457875455,MEDIUM
896008.0,202,0.2625,27.725,80,0.30238095238095236,MEDIUM
888534.0,398,0.21830985915492956,36.401408450704224,106,0.29853479853479853,MEDIUM
907964.0,81,0.2727272727272727,14.022727272727273,30,0.29642857142857143,MEDIUM
905104.0,536,0.1625,42.725,89,0.295970695970696,MEDIUM
924546.0,131,0.1935483870967742,26.467741935483872,37,0.2956959706959707,MEDIUM
929626.0,63,0.12121212121212122,21.727272727272727,13,0.2885531135531135,MEDIUM
900788.0,224,0.19047619047619047,25.738095238095237,39,0.28850732600732604,MEDIUM
917850.0,357,0.18796992481203006,33.2406015037594,81,0.28507326007326006,MEDIUM
940430.0,103,0.06451612903225806,12.96774193548387,2,0.28296703296703296,LOW
906294.0,632,0.2459016393442623,29.0,129,0.28273809523809523,MEDIUM
944808.0,256,0.0,17.636363636363637,0,0.28255494505494505,LOW
908078.0,115,0.09433962264150944,24.245283018867923,20,0.2824175824175824,LOW
906296.0,236,0.27722772277227725,20.247524752475247,98,0.273992673992674,MEDIUM
900594.0,250,0.2111111111111111,26.555555555555557,69,0.27362637362637365,MEDIUM
891908.0,51,0.08823529411764706,13.441176470588236,6,0.266025641025641,MEDIUM
924544.0,121,0.043478260869565216,17.652173913043477,10,0.26108058608058604,LOW
901588.0,91,0.14285714285714285,19.142857142857142,28,0.260485347985348,MEDIUM
907970.0,190,0.2967032967032967,12.23076923076923,75,0.2602564102564103,MEDIUM
907440.0,197,0.24468085106382978,20.54255319148936,88,0.25677655677655675,MEDIUM
930908.0,80,0.21739130434782608,9.23913043478261,22,0.25503663003663,MEDIUM
901586.0,140,0.14754098360655737,18.721311475409838,33,0.2518315018315018,MEDIUM
907982.0,165,0.14606741573033707,23.49438202247191,50,0.24826007326007327,MEDIUM
901584.0,314,0.208955223880597,22.097014925373134,84,0.24652014652014653,MEDIUM
908082.0,51,0.06060606060606061,13.424242424242424,11,0.24203296703296703,LOW
900614.0,66,0.12195121951219512,14.658536585365853,27,0.23415750915750916,MEDIUM
907182.0,339,0.20634920634920634,19.206349206349206,88,0.2337912087912088,MEDIUM
907994.0,164,0.19540229885057472,16.632183908045977,58,0.2293040293040293,MEDIUM
907952.0,245,0.1794871794871795,16.683760683760685,81,0.21295787545787542,MEDIUM
